;ID_Encuestado;Servicio;Estamento;Region;pond;P1_1;P1_2;P1_3;P1_4;P2_1;P2_2;P2_3;P2_4;P3;p3_cod;P4;P5;P6_1;P6_2;P7_1;P7_2;P7_3;P7_4;P7_5;P7_6;P7_7;P7_8;P8;P9;P10_1;p10_1_cod;P10_2;p10_2_cod;P10_3;p10_3_cod;P11;P12_primera;P12_segunda;P12_tercera;P12_1_otro;P12_2_otro;P12_3_otro;P13;p13_cod;P14;P15_1;P15_2;P15_3;P15_4;P15_5;P15_6;P15_7;P15_8;P15_9;p15_cod;P16;P17;P18_1;P18_2;P18_3;P18_4;P18_5;P19;P20;P21;P22;P23;P24;P25_1;P25_2;P25_3;P25_4;P25_5;P25_6;P25_7;P25_8;P25_9;P25_10;P25_11;P25_Otro;P26;P27_1;P27_2;P28;P29;P30;p30_cod;P31_1;P31_2;P31_3;P31_4;P31_5;P31_6;P31_7;P31_8;P31_9;P31_10;P31_11;P31_12;P31_13;P31_14;P32_1;P32_2;P32_3;P32_4;P33_1;P33_2;P33_3;P33_4;P33_5;P33_6;P34;P35;p35_cod;P36;P37;P38_1;P38_2;P38_3;P38_4;P38_5;P39_1;P39_2;P39_3;P39_4;P40_1;P40_2;P40_3;P40_4;P41_1;P41_2;P41_3;P42;P43;P44_1;P44_2;P44_3;P44_4;P44_5;P44_6;P44_7;P44_8;P45;P46;P47;P48;P49;P50;P51;MODO;Sexo_REC;P47_REC;P49_REC;Macrozona;P1_1_REC;P1_2_REC;P1_3_REC;P1_4_REC;P6_1_REC;P6_2_REC;P16_REC;P29_REC;P32_1_REC;P32_2_REC;P32_3_REC;P32_4_REC;P38_1_REC;P38_2_REC;P38_3_REC;P38_4_REC;P38_5_REC;P39_1_REC;P39_2_REC;P39_3_REC;P39_4_REC
1283;12225237962;1;2;8;1,53230291236464;6;6;6;6;3;3;3;2;2; ;1;1;4;4;1;2;1;2;2;2;2;2;1;1;1;2;1;1;2; ;1;6;5;3; ; ; ;8; ;4;1;2;2;1;2;2;2;2;1;2;8;1;1;0;0;0;0;1;1;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;3;5;1;7;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;3;1;8;1;1;8;1;1;1;1;2;1;1;5;2;5;5;5;1;1;1;1;7;7;7;7;4;7;6;8;8;4;5;4;5;5;6;5;4;2;6;5;2;3;2;2;1;2;3;2;3;2;2;2;2;3;3;3;3;1;2;2;1;3;1;3;3;3;1;1;1;1
1284;12227306445;1;2;8;1,53230291236464;8;10;10;10;3;3;3;3;2; ;1;2;3;3;2;8;1;1;1;1;1;1;2;2;2; ;1;1;2; ;3;4;1;3; ; ; ;1; ;4;1;1;2;2;1;1;2;2;2; ;5;2; ; ; ; ; ;2;3;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;2;8;8;1;1;1;1;1;2; ;3;3;4;4;4;4;2;4;4;4;4;1;1;1;1;8;1;8;4;3;5;2;1;5;2;6;3;5;1;5;3;2;3;2;2;1;1;2;2;3;3;3;3;3;2;2; ;3;3;3;3;1;3;3;3;3;1;3;3;3;3
1285;12248729736;1;2;8;1,53230291236464;4;4;7;8;3;3;3;3;1;1;1;1;4;4;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;4;10; ; ; ;8; ;3;1;1;2;1;2;2;2;2;2; ;8;1;8;1;1;1;1;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;4;1;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;1;2;3;4;4;4;4;4;4;4;4;3;3;6;6;5;6;6;4;4;6;6;3;6;6;6;6;6;1;5;6;2;2;1;2;1;1;4;1;3;1;1;3;3;3;3;3;3;1;1;2;2;2;3;3;3;3;3;3;3;3
1286;12249462398;1;2;8;1,53230291236464;4;4;4;4;4;4;4;4;2; ;1;2;88;88;8;8;1;1;1;1;1;1;1;2;2; ;2; ;2; ;3;3;2;7; ; ; ;9; ;4;1;2;2;2;1;2;2;2;2; ;6;1;1;8;8;8;8;2;1;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;2;1;2;1;2;1;2;2;2;2;2;2;2;2;3;3;4;8;8;8;8;8;8;8;1;2; ;2;3;1;4;5;5;1;4;4;4;4;4;3;5;4;8;3;4;3;3;6;4;4;4;4;6;4;5;1;5;6;2;2;2;2;1;1;4;1;3;1;1;1;1;4;4;2;2;2;2;3;4;1;3;3;3;1;3;3;3;3
1287;12250462097;1;2;8;1,53230291236464;4;3;4;2;3;3;4;4;1;2;1;2;4;2;2;2;1;1;1;1;1;1;2;1;1;5;1;1;2; ;1;3;7;2; ; ; ;4; ;3;1;1;2;2;1;2;2;2;1;4;3;1;8;0;0;0;8;2;2;2; ;3;1;2;1;1;1;1;2;1;2;2;2;1;PROCEDIMIENTOS ERRADOS CON DAÑO A PRIVADOS Y OCULTADOS POR RED DE DIRECTIVOS;1;8;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;1;0;0;0;0;0;0;1;2; ;3;3;5;5;5;5;5;5;5;5;5;6;6;6;6;8;8;8;3;3;3;5;1;4;5;5;5;3;1;6;6;2;3;1;2;1;1;4;2;3;1;1;1;1;3;1;1;1;1;1;3;1;3;3;3;3;3;3;3;3;3
1288;12256350970;1;2;8;1,53230291236464;2;4;1;1;4;4;4;3;1;6;1;1;4;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2;5;6;1; ; ; ;8; ;3;2;1;2;1;2;1;2;2;2; ;8;1;0;1;0;0;1;1;2;2; ;1;1;2;1;2;1;2;1;2;2;1;2;2; ;1;0;0;2;4;1;3;2;1;2;2;2;1;2;2;2;1;2;2;2;2;3;2;3;5;8;8;8;8;8;1;1;2; ;1;3;4;4;4;4;1;4;3;3;2;4;2;6;4;3;3;1;4;2;7;3;4;2;2;6;6;7;2;5;1;2;2;2;2;1;2;1;1;3;1;1;1;1;3;3;3;3;2;1;2;3;3;3;3;3;1;3;2;2;1
1289;12257623242;1;2;8;1,53230291236464;1;5;4;7;4;4;4;2;2; ;1;1;4;3;2;2;2;1;2;2;2;2;2;1;2; ;2; ;2; ;3;8;3;7; ; ; ;4; ;1;1;1;2;2;1;2;2;2;2; ;1;2; ; ; ; ; ;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;4;4;1;8;1;1;8;8;1;2;2; ;3;3;4;4;4;2;1;4;3;3;3;3;2;6;4;2;2;2;2;2;3;3;2;5;5;6;6;3;2;5;5;1;2;2;2;1;2;3;1;3;1;2;1;3;3;2;1;2;2;3;3;1;3;3;3;1;1;3;2;2;2
1290;12258519905;1;2;8;1,53230291236464;7;7;8;8;4;4;4;3;1;1;1;1;4;4;1;1;1;1;1;8;1;1;1;1;1;6;2; ;1;4;1;7;9;8; ;Prestadores de salud; ;6; ;3;1;2;1;2;2;1;2;2;2; ;10;1;1;1;1;1;1;1;1;2; ;1;1;2;2;2;1;2;2;1;2;2;2;2; ;1;0;0;2;4;1;7;1;1;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;2;8;1;1;8;1;1;1;2; ;1;3;3;4;3;4;3;4;4;4;4;6;6;7;6;5;6;5;3;2;6;6;5;6;6;7;6;6;1;5;5;2;2;1;2;1;1;3;1;3;3;3;3;3;3;3;3;3;3;1;1;1;2;3;2;3;2;3;3;3;3
1291;12258538535;1;2;8;1,53230291236464;7;7;6;6;4;4;4;4;2; ;2;2;5;5;1;2;1;1;1;1;2;2;1;1;2; ;2; ;2; ;2;8;4;2; ; ; ;9; ;3;1;1;1;2;2;1;2;2;2; ;9;2; ; ; ; ; ;2;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;4;2;1;1;8;8;8;1;1;2; ;1;2;5;5;5;5;5;4;2;4;4;2;2;4;3;4;4;4;3;2;6;4;2;5;6;4;5;5;1;5;4;2;2;2;2;1;1;3;1;3;3;3;2;2;3;3;3;1;1;1;3;1;3;3;3;3;3;3;1;3;3
1292;12258550512;1;2;8;1,53230291236464;8;8;7;7;4;4;4;4;1;2;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2; ;2;3;7;10; ; ; ;6; ;3;2;2;1;1;2;2;2;2;2; ;10;1;1;8;1;8;1;1;1;2; ;1;1;2;2;2;2;2;2;1;2;2;2;2; ;1;0;0;2;4;1;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;4;2;2;3;1;1;1;1;1;1;1;1;1;1;3;5;5;5;5;3;5;5;5;2;6;6;6;6;5;5;7;2;3;5;5;5;7;7;7;6;3;2;6;1;1;3;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;1;1;2;3;3;3;3;2;3;3;3;1
1293;12259504724;1;2;8;1,53230291236464;4;6;6;7;4;4;4;4;1;1;1;1;4;4;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;5;2;6; ; ; ;8; ;3;2;2;1;1;1;1;2;2;1;3;10;1;1;8;1;1;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;1;6;2;1;2;2;2;2;2;2;1;1;2;2;2;2;4;4;2;1;1;1;1;8;8;1;1;1;1;1;3;5;5;5;5;5;5;5;5;5;4;4;4;4;3;4;4;3;3;7;1;3;4;4;4;4;6;1;6;2;1;2;2;2;1;1;2;1;3;1;2;2;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3
1294;12274832289;1;2;8;1,53230291236464;5;6;6;9;3;3;3;3;1;2;2;1;4;4;2;2;1;1;2;2;1;2;2;2;2; ;2; ;2; ;1;1;4;6; ; ; ;9; ;3;1;1;2;2;2;1;2;2;2; ;5;1;1;1;1;1;1;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;4;1;1;1;1;1;1;1;1;2; ;1;3;1;4;5;5;1;3;4;4;4;4;4;4;5;3;4;4;2;3;5;5;4;4;4;6;4;4;1;5;5;1;2;2;2;1;1;3;1;3;2;2;2;3;3;3;2;3;2;1;3;1;1;3;3;3;1;2;3;3;3
1295;12276942967;1;2;8;1,53230291236464;10;10;10;10;3;3;3;1;1;1;1;1;5;5;1;1;1;1;1;1;1;1;2;1;1;4;1;2;1;2;2;3;5;8; ; ; ;8; ;2;1;2;1;1;2;1;2;2;2; ;7;1;1;0;0;0;0;2;2;2; ;1;1;2;1;1;1;1;2;2;1;2;1;2; ;1;0;0;2;3;1;4;2;1;2;1;2;2;2;2;2;2;2;1;2;2;4;3;4;3;1;1;1;0;1;0;1;1;1;1;1;5;5;5;5;5;5;5;5;5;2;2;2;2;2;2;2;4;4;7;1;1;5;4;6;3;7;1;5;6;2;2;1;2;1;1;4;1;3;3;3;3;3;3;3;3;2;3;2;3;2;3;3;3;3;3;3;3;3;3
1296;12276957981;1;2;8;1,53230291236464;3;4;4;2;3;1;1;2;2; ;2;1;4;3;2;2;1;1;1;1;8;2;2;1;2; ;2; ;2; ;3;3;5;8; ; ; ;4; ;3;1;1;2;1;2;2;2;2;2; ;7;1;8;8;8;8;1;2;2;2; ;1;1;2;2;2;1;1;2;2;2;2;2;2; ;1;0;0;2;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;4;2;2;1;1;0;0;1;8;2;2; ;3;3;5;5;5;5;5;4;3;3;4;2;2;3;4;3;2;1;4;4;6;4;1;4;3;5;5;7;2;5;4;2;3;1;2;1;2;3;2;3;1;1;1;1;3;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;3
1297;12277033383;1;2;8;1,53230291236464;4;7;5;6;4;4;4;3;2; ;1;1;3;3;2;2;1;1;1;1;1;1;2;1;2; ;1;1;2; ;3;5;3;2; ; ; ;6; ;4;1;1;1;2;1;2;2;2;2; ;6;1;1;0;1;1;0;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;2;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;3;4;4;2;1;1;1;8;1;1;2;2; ;1;1;4;4;5;5;3;2;4;4;4;5;6;6;6;4;6;5;4;3;5;4;1;3;4;6;5;4;2;5;6;1;2;1;1;1;2;4;1;3;1;3;2;2;2;2;2;1;2;3;3;1;3;3;3;3;2;1;3;3;3
1298;12277078475;1;2;8;1,53230291236464;4;4;4;4;1;1;1;1;1;1;1;1;4;4;1;1;8;1;1;1;8;1;1;1;2; ;2; ;2; ;3;2;3;7; ; ; ;3; ;3;1;1;2;2;2;2;2;2;2; ;7;3; ; ; ; ; ;3;3;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8;3;3;2; ;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;4;2;8;8;8;8;8;8;1;2; ;3;3;4;4;5;5;1;3;5;5;5;4;4;7;7;8;4;4;4;4;6;6;4;5;6;7;4;5;2;5;6;2;2;2;1;1;2;4;1;3;1;1;1;1;3;3;3;2;1;3;3;1;3;3;3;3;1;2;3;3;3
1299;12277089502;1;2;8;1,53230291236464;5;7;6;7;4;4;4;3;1;2;1;1;4;4;1;1;1;1;1;1;1;1;2;1;2; ;1;2;2; ;1;4;7;3; ; ; ;4; ;4;1;2;2;2;2;1;2;2;2; ;8;2; ; ; ; ; ;2;1;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;3;3;2;4;1;1;1;1;1;1;2;2; ;3;3;5;4;4;5;5;2;2;4;4;4;4;5;4;8;4;8;3;2;4;5;3;5;5;5;3;4;1;5;3;1;2;2;2;1;1;2;1;3;2;3;2;3;3;3;3;2;2;2;1;3;3;3;3;3;3;1;1;3;3
1300;12277125746;1;2;8;1,53230291236464;1;3;5;3;4;4;4;4;1;1;1;1;4;4;1;8;1;1;1;1;1;1;2;1;1;1;1;1;2; ;2;3;7;8; ; ; ;6; ;1;1;2;2;2;1;1;2;2;2; ;5;1;1;8;1;8;8;1;1;3; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;5;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;4;4;3;2;8;1;1;1;1;1;1;2; ;1;3;5;5;5;5;5;5;5;5;5;6;7;6;6;5;6;4;4;3;6;4;4;4;4;7;5;6;1;5;5;1;3;1;2;1;1;3;2;3;1;1;2;1;3;3;2;3;3;3;2;1;3;3;3;3;3;3;3;3;3
1301;12279407910;1;2;8;1,53230291236464;4;2;4;4;4;3;4;4;1;8;1;1;3;3;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;7;2;7;3;8; ; ; ;4; ;1;1;1;2;2;1;1;2;2;2; ;10;1;8;0;0;8;8;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;2;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;1;1;1;1;1;1;1;1;2; ;2;1;5;5;5;5;4;5;5;5;5;2;3;3;3;3;3;1;4;4;5;3;2;2;1;5;3;5;2;5;2;1;3;2;2;1;2;2;2;3;1;1;1;1;2;2;3;1;1;1;3;1;3;3;3;3;3;3;3;3;3
1302;12279418372;1;2;8;1,53230291236464;3;5;6;4;4;4;4;4;1;8;1;1;3;3;2;2;2;1;1;1;1;1;1;1;1;1;2; ;2; ;1;1;2;8; ; ; ;3; ;1;1;1;2;1;2;2;2;2;2; ;10;2; ; ; ; ; ;2;1;2; ;1;1;2;2;1;2;2;2;2;1;2;2;2; ;2;0;0;1;3;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;0;0;0;0;0;0;1;2; ;1;3;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;4;4;7;4;4;4;4;7;4;7;2;5;6;2;1;2;2;1;2;4;1;3;1;2;2;1;2;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3
1303;12279423012;1;2;8;1,53230291236464;4;4;6;9;3;4;4;4;1;8;1;1;3;3;2;2;1;1;1;1;1;1;2;1;1;4;2; ;2; ;3;5;8;3; ; ; ;6; ;4;1;1;2;2;2;1;2;2;2; ;9;1;1;1;1;1;8;1;1;3; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;8;2; ;2;1;2;1;2;2;2;2;2;2;1;2;2;2;4;2;4;2;1;8;1;8;1;1;1;2; ;1;3;1;5;5;5;2;5;4;4;5;5;4;5;6;5;3;4;3;8;6;5;4;5;6;6;6;5;2;6;3;1;2;2;2;1;2;2;1;3;1;1;2;3;2;2;3;3;3;1;3;1;1;3;3;3;1;3;3;3;3
1304;12279505151;1;2;8;1,53230291236464;3;5;3;2;4;4;4;4;2; ;1;1;5;5;2;8;1;1;8;1;1;1;2;1;2;1;2; ;2; ;1;8;4;10; ; ; ;1; ;1;1;1;2;2;1;1;2;2;2; ;2;2; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;1;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;3;8;0;8;0;8;8;2;2; ;3;3;5;5;5;5;1;5;5;5;5;4;4;6;2;2;4;2;4;4;7;2;1;6;6;7;7;4;2;5;4;2;3;2;2;1;2;3;2;3;1;2;1;1;3;3;1;1;3;3;3;2;3;3;3;3;1;3;3;3;3
1305;12279608437;1;2;8;1,53230291236464;8;8;8;8;3;2;3;2;2; ;1;1;3;3;2;2;1;1;1;1;1;8;2;2;2; ;2; ;2; ;3;3;7;10; ; ; ;10; ;4;2;2;2;2;2;2;2;1;2; ;7;1;8;8;8;8;8;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;8;2; ;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;4;4;8;1;1;1;8;1;1;2;2; ;1;3;5;5;5;5;5;4;2;2;5;6;6;6;4;5;5;3;3;3;6;6;6;6;6;6;6;6;2;5;6;1;2;1;2;1;2;4;1;3;3;3;3;3;2;2;3;3;3;3;3;4;3;3;3;3;3;3;1;1;3
1306;12279634609;1;2;8;1,53230291236464;6;6;5;4;3;2;3;1;1;8;1;1;3;3;2;2;2;8;2;2;2;2;2;1;1;5;1;2;2; ;2;3;1;6; ; ; ;7; ;3;1;2;2;1;1;2;2;2;2; ;6;1;1;8;8;8;8;2;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;8;1;1;3;1;7;2;2;2;2;2;2;2;2;2;2;1;2;1;2;5;5;3;8;1;1;1;1;1;1;1;1;7;1;3;1;4;4;4;1;3;2;4;4;5;5;6;4;4;4;4;8;1;6;4;1;6;6;7;6;1;2;5;5;2;2;1;2;1;2;3;1;3;2;2;2;1;2;2;2;2;3;3;2;4;1;3;3;3;1;2;1;3;3
1307;12279650443;1;2;8;1,53230291236464;3;5;6;8;4;4;4;4;1;2;2;1;5;3;2;2;1;1;1;1;1;1;2;2;2; ;2; ;2; ;2;3;8;4; ; ; ;6; ;3;1;1;1;1;1;1;2;2;2; ;10;2; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;2;2; ;1;2;2;2;2;2;2;2;1;2;2;2;2;2;4;4;5;2;8;8;1;8;8;8;2;2; ;3;2;4;5;5;5;2;4;4;5;5;4;4;4;4;4;4;4;4;4;7;5;3;5;4;6;2;5;1;5;2;2;3;5;2;1;1;2;2;3;1;2;2;3;3;2;3;1;3;3;3;1;3;3;3;3;1;3;3;3;3
1308;12280740100;1;2;8;1,53230291236464;8;10;8;7;4;8;8;3;1;3;1;2;88;88;2;2;1;1;1;8;2;2;2;2;2; ;2; ;2; ;2;7;4;2; ; ; ;1; ;4;1;1;2;2;1;2;2;2;2; ;4;2; ; ; ; ; ;2;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8;1;1;2; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;5;5;5;1;1;1;1;1;1;1;1;2; ;1;1;1;4;5;5;1;4;8;8;4;6;5;1;6;2;1;5;2;2;6;2;2;5;6;7;5;5;2;5;6;1;2;1;2;1;2;4;1;3;3;3;3;3;4;4;1;1;3;3;3;1;1;3;3;3;1;3;4;4;3
1309;12285761564;1;2;8;1,53230291236464;4;4;4;5;3;3;3;1;1;1;1;1;4;4;2;8;1;1;1;1;1;8;2;1;2; ;2; ;2; ;2;3;5;2; ; ; ;4; ;3;1;2;2;2;2;2;2;2;2; ;8;3; ; ; ; ; ;1;2;2; ;2;1;2;2;2;2;2;2;2;2;2;1;2; ;1;8;8;3;4;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2;4;1;1;1;8;1;8;2;2; ;3;3;2;4;5;5;5;3;5;3;3;4;5;6;4;3;4;4;4;2;6;4;4;4;4;7;5;5;2;5;6;1;2;1;2;1;2;4;1;3;1;1;1;2;3;3;3;3;2;2;1;3;1;3;3;3;3;2;3;2;2
1310;12285788815;1;2;8;1,53230291236464;3;5;7;7;3;3;3;1;2; ;1;1;4;4;1;1;8;1;2;2;1;1;2;1;2; ;1;5;1;2;1;1;4;8; ; ; ;9; ;4;2;2;2;1;2;1;2;2;2; ;5;1;1;1;1;1;1;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;3;2;2;1;1;1;1;1;1;1;2;1;6;1;3;1;5;5;5;4;1;2;1;4;7;7;7;7;6;6;5;3;2;7;6;3;6;6;7;3;3;2;5;6;1;2;1;2;1;2;4;1;3;1;2;3;3;3;3;2;3;2;1;1;1;1;3;3;3;3;1;1;1;3
1311;12285820624;1;2;8;1,53230291236464;3;3;8;1;4;4;4;3;1;1;1;1;4;4;2;1;1;1;1;1;1;1;2;1;1;5;1;1;1;2;1;8;1;4; ; ; ;3; ;2;1;2;2;2;1;1;2;2;2; ;7;1;1;8;1;8;1;1;2;2; ;1;1;1;1;2;2;2;2;2;2;2;1;2; ;1;0;0;2;2;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;5;4;5;2;1;1;1;0;0;0;1;1;1;1;1;3;5;5;5;5;5;5;5;5;2;3;6;1;5;3;4;4;4;7;2;3;1;4;7;6;5;1;6;4;2;2;1;2;1;1;3;1;3;1;1;3;1;3;3;3;1;3;3;3;1;2;3;3;3;3;3;3;3;3
1312;12287831296;1;2;8;1,53230291236464;6;4;4;6;2;2;2;1;1;8;1;1;4;88;8;8;1;8;8;1;1;2;2;1;2; ;2; ;2; ;1;5;3;4; ; ; ;8; ;4;1;2;1;1;2;2;2;2;2; ;6;1;8;8;8;8;8;3;2;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;2;2; ;2;2;2;1;2;2;2;2;2;1;2;2;2;2;4;4;3;3;1;1;8;0;1;1;2;2; ;3;2;4;4;4;5;4;2;2;1;4;5;5;6;6;5;6;5;3;3;3;6;3;4;7;6;5;3;2;5;3;1;1;1;2;1;2;2;1;3;2;1;1;2;3;4;2;1;3;3;2;2;3;3;3;3;3;1;1;1;3
1313;12287970819;1;2;8;1,53230291236464;6;6;6;6;4;4;4;8;2; ;2;1;4;4;1;1;1;1;1;1;1;1;2;1;2; ;1;2;2; ;2;4;8;3; ; ; ;6; ;3;2;2;1;2;2;2;2;2;2; ;8;1;1;8;1;1;1;2;2;2; ;1;1;2;1;2;2;2;2;2;2;2;2;2; ;3;8;8;2;4;1;4;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;8;1;1;2;2; ;3;3;4;4;4;2;2;4;4;4;4;7;6;6;6;5;5;5;3;4;6;6;5;6;6;7;6;6;2;5;6;1;1;1;2;1;2;4;1;3;2;2;2;2;3;3;3;3;1;1;1;1;3;3;3;1;1;3;3;3;3
1314;12288042508;1;2;8;1,53230291236464;2;2;2;7;4;4;4;4;1;1;2;1;3;3;2;2;1;1;1;1;1;1;1;1;2; ;2; ;1;2;1;1;6;3; ; ; ;8; ;1;2;2;2;1;2;1;2;2;1;5;6;1;1;8;1;1;1;2;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;1;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;5;5;5;1;8;8;8;8;8;1;2;2; ;3;3;5;5;5;2;3;5;5;5;5;7;5;7;6;6;5;4;3;3;5;5;4;4;4;6;6;4;1;5;6;2;3;1;2;1;1;4;2;3;1;1;1;3;2;2;2;1;3;3;3;1;3;3;3;1;2;3;3;3;3
1315;12289859689;1;2;8;1,53230291236464;4;5;5;5;4;3;3;2;2; ;1;1;5;4;1;1;1;1;1;1;1;1;2;1;2; ;2; ;2; ;3;5;2;7; ; ; ;8; ;1;1;1;2;2;2;2;2;2;2; ;7;1;1;1;1;1;1;3;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;3;4;1;8;8;8;1;1;1;2;2; ;3;3;4;4;4;4;4;4;4;4;4;6;6;6;6;4;6;6;3;3;6;6;6;6;6;7;6;6;2;5;4;2;3;1;2;1;2;3;2;3;1;2;2;2;3;3;3;2;1;2;3;1;3;3;3;3;3;3;3;3;3
1316;12290432241;1;2;8;1,53230291236464;5;6;6;5;4;4;4;4;2; ;2;2;88;88;1;1;1;1;1;1;1;1;2;1;2; ;1;1;2; ;3;4;5;7; ; ; ;6; ;4;2;2;2;2;2;1;2;2;2; ;5;2; ; ; ; ; ;2;1;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;5;2; ;2;1;2;2;2;1;2;2;2;2;2;2;2;2;4;4;1;8;1;1;1;1;1;1;2;2; ;3;3;5;5;5;5;1;5;4;5;5;7;7;7;7;7;7;6;4;3;6;2;2;7;7;7;5;4;2;5;4;1;2;1;2;1;2;3;1;3;2;2;2;2;4;4;2;3;3;3;1;4;3;3;3;3;1;3;3;3;3
1317;12299184370;1;2;8;1,53230291236464;1;1;1;1;4;4;4;4;2; ;1;2;2;2;2;2;1;1;1;1;1;1;2;1;2; ;2; ;2; ;2;9;4;6;contraloria; ; ;1; ;4;1;1;1;1;2;1;2;2;2; ;10;3; ; ; ; ; ;2;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;1;2; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2; ;3;3;2;5;2;5;5;5;5;5;5;7;7;1;1;1;1;1;4;4;3;1;1;5;5;6;1;1;2;5;3;2;2;2;2;1;2;2;1;3;1;1;1;1;1;1;3;1;1;1;1;1;1;3;1;3;3;3;3;3;3
